footprint_bytes,num_nodes,stride_bytes,align_bytes,offset_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
3234240,101070,32,4096,0,sequential,1000,9.028165,8.946,1.1914698091353726,8.888,8.927,8.964,8.909,9.00415,41.002,37
3630304,113447,32,4096,0,sequential,1000,8.999222,8.939,0.7458489373548461,8.888,8.921,8.958,8.903,9.00005,24.057,35
4074880,127340,32,4096,0,sequential,1000,9.013529,8.955,0.6944105552036044,8.897,8.94,8.973,8.918,9.016,22.173,47
4573920,142935,32,4096,0,sequential,1000,8.990791,8.934,0.6840839964750186,8.891,8.919,8.952,8.903,8.985149999999999,21.318,37
5134048,160439,32,4096,0,sequential,1000,8.993261,8.937,0.6817298647466513,8.888,8.921,8.955,8.903,8.991,21.763,29
5762752,180086,32,4096,0,sequential,1000,9.001508,8.948,0.6651969625118075,8.885,8.931,8.964,8.909,8.998099999999999,21.357,31
6468480,202140,32,4096,0,sequential,1000,9.005845,8.952,0.6798406300429957,8.897,8.937,8.967,8.918,9.0,22.731,34
7260640,226895,32,4096,0,sequential,1000,8.988884,8.936,0.6740135122968669,8.885,8.918,8.954,8.9,8.982,21.168,25
8149792,254681,32,4096,0,sequential,1000,8.984199,8.934,0.5624994818362645,8.885,8.918,8.955,8.9,8.99115,18.07,37
9147840,285870,32,4096,0,sequential,1000,8.99172,8.943,0.5790838019230461,8.891,8.927,8.961,8.909,8.994,18.462,32
10268096,320878,32,4096,0,sequential,1000,8.99565,8.946,0.5792237509405616,8.888,8.933,8.96475,8.911850000000001,9.001,18.887,35
11525536,360173,32,4096,0,sequential,1000,8.986615,8.933,0.6215354705212859,8.882,8.915,8.952,8.9,8.994,19.888,36
12936992,404281,32,4096,0,sequential,1000,8.97234,8.930499999999999,0.5130475828051646,8.888,8.915,8.952,8.897,8.985,18.941,29
14521280,453790,32,4096,0,sequential,1000,8.994095,8.945,0.5819939784619476,8.891,8.9295,8.964,8.909,8.994,18.601,32
16299584,509362,32,4096,0,sequential,1000,8.992356,8.945,0.5763291460168821,8.891,8.928,8.961,8.909,8.994,18.21,34
18295680,571740,32,4096,0,sequential,1000,8.999357,8.952,0.5697037791229289,8.894,8.937,8.967,8.915,8.997,18.713,36
20536192,641756,32,4096,0,sequential,1000,8.999247,8.952,0.5735099211178658,8.897,8.937,8.967,8.918,9.0,18.347,33
23051104,720347,32,4096,0,sequential,1000,9.000213,8.949,0.5890140075856704,8.888,8.931,8.964,8.909,9.00905,18.407,48
25873984,808562,32,4096,0,sequential,1000,9.005878,8.952,0.5618838693169599,8.891,8.936,8.97,8.915,9.049,17.976,60
29042560,907580,32,4096,0,sequential,1000,9.561628,9.4525,0.9425584958686299,8.921,9.20925,9.64775,9.01295,10.0952,25.462,36
32599168,1018724,32,4096,0,sequential,1000,9.611177,9.501,0.9315357118508413,8.924,9.31,9.677,9.082,10.126149999999999,24.591,38
36591360,1143480,32,4096,0,sequential,1000,9.926806000000001,9.735,1.2741193006764933,9.106,9.583,9.908,9.2879,10.3355,25.283,44
41072384,1283512,32,4096,0,sequential,1000,10.109062,9.892,1.2796554654539893,9.176,9.765,10.08825,9.404,10.530449999999998,26.57,48
46102208,1440694,32,4096,0,sequential,1000,10.219013,10.0075,1.215354898933378,9.174,9.871,10.26975,9.52895,10.712,26.561,37
51748000,1617125,32,4096,0,sequential,1000,10.197954,9.968499999999999,1.1563641476308084,9.255,9.847,10.26,9.488850000000001,10.698349999999998,22.916,40
58085152,1815161,32,4096,0,sequential,1000,10.162299,9.968499999999999,1.0593628175361727,9.331,9.847,10.227500000000001,9.486,10.58555,22.094,33
65198368,2037449,32,4096,0,sequential,1000,10.17272,9.98,1.0767883974360297,9.337,9.865,10.23275,9.5097,10.651,24.097,35
73182720,2286960,32,4096,0,sequential,1000,10.210837,9.965,1.2461912883494886,9.346,9.853,10.253,9.47985,10.746399999999998,25.32,41
82144800,2567025,32,4096,0,sequential,1000,10.309555,9.972999999999999,2.592835464259103,9.349,9.85,10.24025,9.488,10.809599999999998,80.447,49
92204448,2881389,32,4096,0,sequential,1000,10.204216,9.994,1.1446366307087854,9.334,9.874,10.26675,9.498,10.733,26.737,37
103496000,3234250,32,4096,0,sequential,1000,10.268726,10.02,1.3823678858740518,9.377,9.9035,10.277249999999999,9.5557,10.745449999999998,31.052,44
