target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1310720,1655936000,4096,2048,random,target,200,169.79,178.0,31.751799695758947,114.0,138.0,184.5,134.0,238.09999999999997,252.0,0
1310720,1655936000,4096,2048,random,control,200,74.89,74.0,4.156232832359602,70.0,72.0,74.0,72.0,84.0,88.0,36
