footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,independent,sequential,1000,22.954948,23.154,3.9487657915572267,12.712,22.503,25.696,14.3718,26.3204,47.46,129
