target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1655936000,4096,2048,random,target,200,612.835,505.5,343.32015879083013,209.0,322.5,845.25,246.0,1253.7499999999998,1924.0,3
32768,1655936000,4096,2048,random,control,200,470.85,450.5,225.80686704799336,218.0,281.25,588.25,249.0,854.5999999999991,1508.0,5
