target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,1006632960,4096,2048,random,target,200,2.85,3.0,0.5468043296046328,2.0,3.0,3.0,2.0,4.0,4.0,64
1048576,1006632960,4096,2048,random,control,200,1.015,1.0,0.12185748327926267,1.0,1.0,1.0,1.0,1.0,2.0,3
