level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
L2,base,1000000,22947597.0,22.947597,0.3,20498341.0,1581193.0,0.0771376083557201,20493877.0,1581294.0,0.07715933886008977,,,,66034907.0,34842012.0,66.034907,0.527630212305743,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L2,rep1,1000000,24368076.0,24.368076,0.309,20499132.0,1581155.0,0.07713277810982436,20495348.0,1581474.0,0.07716258343112789,,,,66550443.0,34842056.0,66.550443,0.5235435622870309,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L2,rep2,1000000,25500116.0,25.500116,0.307,20497492.0,1580470.0,0.07710553076444669,20500633.0,1580964.0,0.07711781387433256,,,,66211485.0,34841678.0,66.211485,0.52621804208137,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L2,median,,24368076.0,24.368076,0.307,20498341.0,1581155.0,0.07713277810982436,20495348.0,1581294.0,0.07715933886008977,,,,66211485.0,34842012.0,66.211485,0.52621804208137,
