footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,dependent,sequential,1000,7.68847,7.338,3.9438509677161426,7.246,7.322,7.354,7.3,7.4341,68.858,71
