target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1310720,3221225472,4096,2048,random,target,200,313.23,284.0,294.2478138914536,128.0,162.0,325.0,137.9,655.2999999999988,3234.0,15
1310720,3221225472,4096,2048,random,control,200,147.06,88.0,140.54279700128615,70.0,80.0,100.0,76.0,366.2999999999999,1010.0,45
