target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,262144,random,200,106.66,104.0,9.546732451604191,98.0,102.0,106.0,100.0,128.0,144.0,29
