target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,262144,sequential,200,133.29,134.0,4.285759990184627,108.0,132.0,136.0,126.0,138.0,144.0,10
