target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1310720,25874000,sequential,200,75.38,65.0,82.4634263380869,62.0,64.0,66.0,64.0,95.39999999999952,1174.0,12
