target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
524288,8388608,sequential,200,110.04,120.0,13.669406106944914,96.0,96.0,120.0,96.0,120.0,144.0,0
