target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,262144,random,200,116.985,116.0,9.164316586219744,111.0,115.0,118.0,113.0,121.0,240.0,7
