footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,dependent,sequential,1000,8.108486,7.87,0.8033635794861782,7.782,7.838,8.5835,7.81,8.764,26.888,2
