target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,1073741824,4096,2048,random,target,200,357.95,298.0,223.18529494435106,250.0,258.0,328.0,252.0,736.3999999999999,1956.0,32
1048576,1073741824,4096,2048,random,control,200,261.35,258.0,214.91659595312876,66.0,68.0,280.5,66.0,568.0999999999999,1470.0,8
