footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
39903168,dependent,sequential,1000,6.422192,5.4,2.000700318613685,5.076,5.126,6.2195,5.098,10.1321,18.804,225
