footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,dependent,random,1000,19.04337,18.612000000000002,3.744663216593143,17.56,18.360500000000002,18.893,18.06165,21.15645,127.178,96
