target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,random,target,200,51.23,49.0,10.15641985748955,48.0,48.0,51.0,48.0,55.099999999999966,176.0,10
32768,16777216,4096,2048,random,control,200,47.4,46.0,6.410575433370601,42.0,45.0,48.0,43.0,55.0,115.0,13
