target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,sequential,target,200,56.595,55.0,3.9787090403974883,54.0,54.0,58.0,54.0,64.0,94.0,4
32768,16777216,4096,2048,sequential,control,200,47.73,48.0,4.074322091159775,45.0,45.0,49.0,45.0,52.099999999999966,82.0,3
