level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
L1,base,1000000,116047185.0,116.047185,0.086,8821722.0,17227.0,0.0019527933435218203,8813272.0,20116.0,0.002282466716107253,,,,12919202.0,14841165.0,12.919202,1.1487679347377648,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,rep1,1000000,5667119.0,5.667119,0.085,8811072.0,19356.0,0.0021967815039986055,8809834.0,17856.0,0.0020268259311128902,,,,12861326.0,14841279.0,12.861326,1.1539462571744157,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,rep2,1000000,5599639.0,5.599639,0.085,8811897.0,19225.0,0.0021817095683256396,8808941.0,17503.0,0.0019869584777557256,,,,12862795.0,14840415.0,12.862795,1.1537472998675637,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
L1,median,,5667119.0,5.667119,0.085,8811897.0,19225.0,0.0021817095683256396,8809834.0,17856.0,0.0020268259311128902,,,,12862795.0,14841165.0,12.862795,1.1537472998675637,
