num_ways_probed,cache_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2,32768,random,1000,7.671728,7.612,0.987253902643228,7.6,7.612,7.62,7.61,7.676,33.92,103
3,32768,random,1000,7.118348,6.768,1.6948049027998928,6.756,6.766,7.61,6.764,7.624,37.47,4
4,32768,random,1000,6.812968,6.766,0.638018045200919,6.756,6.766,6.77,6.764,6.9201999999999995,22.592,259
5,32768,random,1000,6.818426,6.766,0.5751509968636004,6.756,6.766,6.776,6.764,6.934,18.146,125
6,32768,random,1000,35.213684,6.766,898.5371613307802,6.756,6.766,6.768,6.76,6.9006,28421.036,262
7,32768,random,1000,6.820888,6.788,0.6965837497217232,6.756,6.766,6.8,6.764,6.8361,25.386,31
8,32768,random,1000,8.731022,8.607,2.1374862654648923,8.558,8.59,8.632,8.584,8.752,72.816,95
9,32768,random,1000,19.971806,19.834,1.1746483444406233,19.604,19.822,19.968,19.764,20.0321,39.676,14
10,32768,random,1000,20.220386,20.198,1.171014162669766,19.844,19.898,20.216,19.892,20.5921,36.728,28
11,32768,random,1000,20.257,20.192,0.906542033475811,20.072,20.146,20.204,20.108,20.2941,34.982,54
12,32768,random,1000,20.323756,20.124,1.0190707991880434,20.026,20.116,20.302,20.036,20.634,39.474,197
13,32768,random,1000,20.511268,20.418,0.9229972633351218,20.312,20.356,20.508,20.324,20.5842,34.422,12
14,32768,random,1000,20.81161,20.712,1.0898171889841917,20.448,20.71,20.722,20.456,20.9881,39.928,305
15,32768,random,1000,20.798034,20.726,1.0876082633828132,20.562,20.664,20.744,20.602,20.8801,42.014,62
16,32768,random,1000,20.895418,20.778,1.3460981024343572,20.708,20.776,20.786,20.714,20.928,53.942,243
17,32768,random,1000,20.934668,20.806,1.0976523395112108,20.722,20.792,20.881,20.734,21.084,37.412,83
18,32768,random,1000,20.903976,20.828,0.8488803527454722,20.794,20.826,20.83,20.822,20.866,32.47,165
19,32768,random,1000,20.927606,20.85,0.9093284505584298,20.73,20.848,20.852,20.746,20.8964,32.994,294
20,32768,random,1000,20.957864,20.872,0.8568665811209129,20.866,20.87,20.88,20.868,21.014,36.462,167
21,32768,random,1000,20.990694,20.888,0.9655001029584683,20.804,20.884,20.896,20.882,21.0341,36.962,170
22,32768,random,1000,21.028216,20.902,1.408716159686742,20.894,20.9,20.912,20.898,21.046,48.888,157
23,32768,random,1000,21.076994,20.85,1.4052361483382771,20.814,20.836,21.0785,20.822,21.4664,47.628,53
24,32768,random,1000,21.064086,20.928,1.3031335471261745,20.922,20.928,20.934,20.926,21.078,49.118,217
25,32768,random,1000,21.026006,20.944,0.8901250645805872,20.936,20.942,20.948,20.942,20.9841,35.04,113
26,32768,random,1000,21.027366,20.95,0.8407385773231768,20.944,20.948,20.952,20.946,20.988,32.67,110
27,32768,random,1000,21.074948,20.966,1.3736417673472954,20.952,20.964,20.968,20.962,21.104,56.408,130
28,32768,random,1000,21.051074,20.972,0.8826502103992939,20.968,20.97,20.974,20.97,21.0061,35.644,106
29,32768,random,1000,21.005512,20.908,0.9806589283689767,20.9,20.906,20.914,20.906,21.0441,35.862,122
30,32768,random,1000,21.080166,20.988,0.9220611591566068,20.978,20.986,20.99,20.984,21.126,34.52,128
31,32768,random,1000,21.03568,20.924,1.0290744870513018,20.9,20.922,20.928,20.92,21.07,35.076,177
32,32768,random,1000,21.129358,21.004,1.3701248797179117,20.994,21.0,21.01,20.998,21.164,55.8,187
33,32768,random,1000,21.09537,21.01,0.932000020997392,21.002,21.008,21.012,21.006,21.0522,35.342,154
34,32768,random,1000,21.128984,21.018,1.0066076707172198,21.01,21.016,21.024,21.014,21.246,39.222,199
35,32768,random,1000,21.103956,21.024,0.8581575568952687,21.016,21.022,21.026,21.02,21.162,39.236,148
36,32768,random,1000,21.054916,20.962,1.0038240401821663,20.952,20.958,20.966,20.956,21.098,38.894,138
37,32768,random,1000,21.130020000000002,21.04,0.8934349857005117,21.026,21.038,21.046,21.03,21.186,36.982,157
38,32768,random,1000,21.172078,21.038,1.1658430133803812,21.03,21.036,21.0525,21.034,21.318,44.3,189
39,32768,random,1000,21.122236,21.044,0.8562430218205671,21.036,21.044,21.046,21.042,21.080099999999998,34.632,180
40,32768,random,1000,21.152102,21.048,1.2270185296351754,21.04,21.044,21.054,21.042,21.188,50.382,149
