target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,2147483648,4096,2048,sequential,target,200,496.92,456.0,164.18874296547529,168.0,432.0,456.0,432.0,817.1999999999996,1464.0,38
32768,2147483648,4096,2048,sequential,control,200,408.0,408.0,118.40956093408596,168.0,384.0,432.0,168.0,672.0,792.0,44
