size_bytes,num_nodes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
16384,2048,random,5000,15.5085636,14.875,2.4285781800778805,14.0,14.05,16.852,14.02,16.882,87.334,33
24576,3072,random,5000,14.210001,14.11,1.5576625172040641,13.99,14.065,14.15,14.03,14.21,73.15,126
28672,3584,random,5000,14.29415,14.165,1.9398700618008757,13.995,14.11,14.215,14.055,14.34,67.08,190
32768,4096,random,5000,14.420918,14.3,1.5711738811312228,14.11,14.26,14.35,14.205,14.435,72.935,125
36864,4608,random,5000,15.58716,15.47,1.775449460997894,15.115,15.395,15.54,15.29,15.655,71.135,97
40960,5120,random,5000,16.644074,16.53,1.5825073454564704,16.07,16.45,16.61,16.34,16.75,69.095,102
49152,6144,random,5000,18.068457,17.925,2.431941946773709,17.41,17.82,18.025,17.685,18.185,103.955,117
65536,8192,random,5000,19.410057,19.45,1.8155721996752008,18.19,19.32,19.56,18.38,19.73,90.525,1052
