target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2553802752,4096,2048,random,target,200,76.33,68.0,26.266341647012588,62.0,68.0,70.5,66.0,98.0,376.0,53
49152,2553802752,4096,2048,random,control,200,64.16,60.0,8.211672045871335,56.0,60.0,63.5,58.0,78.0,112.0,49
