target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,16777216,4096,2048,random,target,200,61.64,61.0,24.842830578574958,48.0,51.0,64.0,48.0,70.0,392.0,2
32768,16777216,4096,2048,random,control,200,52.785,55.0,12.701393703450432,42.0,42.0,58.0,42.0,67.0,176.0,3
