target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,2013265920,4096,2048,random,target,200,220.5,216.0,52.786380914495844,140.0,191.0,236.0,164.0,264.0,556.0,7
262144,2013265920,4096,2048,random,control,200,144.08,144.0,40.02403298120271,72.0,140.0,144.0,103.60000000000001,152.19999999999993,560.0,52
