target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,536870912,4096,2048,sequential,target,200,529.84,480.0,238.44650991459753,212.0,392.0,668.5,249.9,965.3999999999982,1284.0,9
262144,536870912,4096,2048,sequential,control,200,269.92,218.0,129.99649628057725,178.0,198.0,272.5,189.9,580.0999999999999,1026.0,26
