target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,536870912,4096,2048,random,target,200,479.73,472.0,60.51759244199057,408.0,468.0,478.0,454.0,504.0,1252.0,27
262144,536870912,4096,2048,random,control,200,277.75,274.0,26.716405665027086,226.0,266.0,286.0,253.9,302.0,464.0,4
