target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,1655936000,4096,2048,sequential,target,200,78.78,76.0,7.911038023740331,72.0,76.0,78.0,76.0,85.09999999999962,128.0,12
65536,1655936000,4096,2048,sequential,control,200,77.05,76.0,14.564964502352,72.0,74.0,76.0,74.0,78.69999999999976,270.0,10
