footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,independent,sequential,1000,3.095898,3.042,1.369480011207574,3.016,3.016,3.042,3.016,3.068,39.39,11
