footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,dependent,sequential,1000,17.56887,14.809999999999999,7.056984191067242,9.494,14.302,18.701999999999998,9.6258,28.3964,132.7,211
