level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
LLC,base,1000000,730383824.0,730.383824,0.925,382270332.0,21031896.0,0.05501838421507427,382224237.0,21040423.0,0.05504732814732521,,,,2025578935.0,654415698.0,2025.578935,0.32307588052597913,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
LLC,rep1,1000000,681616230.0,681.61623,1.012,382254830.0,21011896.0,0.05496829431821699,382272592.0,21042005.0,0.055044503425974105,,,,2240866519.0,654257331.0,2240.866519,0.29196622175066733,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
LLC,rep2,1000000,723039985.0,723.039985,1.02,382303694.0,20997624.0,0.054923936989214654,382468400.0,20950616.0,0.05477737768662718,,,,2096372095.0,654305312.0,2096.372095,0.31211315661020567,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring)
LLC,median,,723039985.0,723.039985,1.012,382270332.0,21011896.0,0.05496829431821699,382272592.0,21040423.0,0.055044503425974105,,,,2096372095.0,654305312.0,2096.372095,0.31211315661020567,
