target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,131072,random,200,1.695,2.0,1.6600463152708183,1.0,1.0,2.0,1.0,2.0,24.0,1
