num_ways_probed,cache_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2,25874432,sequential,1000,17.522546,17.206,11.553853382914198,14.052,15.984,17.208,15.984,19.886,282.634,138
3,25874432,sequential,1000,22.192614000000003,12.904,293.6912320873335,10.752,11.988,12.906,11.672,15.018,9300.138,188
4,25874432,sequential,1000,9.057684,8.9,1.2148224255707785,7.388,8.268,9.948,8.264,10.286,31.914,3
5,25874432,sequential,1000,9.442732,9.946,1.0526394682064824,7.744,8.63,10.252,8.258500000000002,10.29,25.054,4
6,25874432,sequential,1000,8.626686,8.294,0.6777308525605962,7.198,8.268,8.9,8.264,8.904,21.032,20
7,25874432,sequential,1000,9.069552,8.898,1.18590726759867,7.976,8.268,9.948,8.264,10.286,25.308,4
8,25874432,sequential,1000,8.873412,8.896,0.9710168731922345,7.198,8.268,8.902,8.264,10.284,25.148,173
9,25874432,sequential,1000,9.055612,8.898,1.2470361745661898,7.592,8.268,9.948,8.264,10.286,30.45,4
10,25874432,sequential,1000,9.048282,8.898,0.9745283402559218,7.652,8.268,10.01,8.264,10.254,21.798,3
11,25874432,sequential,1000,9.034824,8.898,0.9776112462388987,7.976,8.268,10.008,8.264,10.282,21.082,4
12,25874432,sequential,1000,8.631848,8.895,0.7084259143849639,7.394,8.268,8.9,8.264,8.904,20.57,15
13,25874432,sequential,1000,17.261986,17.012,1.0731945948626662,15.104,17.0,17.654,16.034,17.816,31.104,22
14,25874432,sequential,1000,17.269016,17.011000000000003,0.9088451921682412,15.13,17.002,17.652,16.034,17.816,28.86,25
15,25874432,sequential,1000,17.301502,17.306,0.9811044398625041,15.106,17.002,17.652,16.034,17.814,30.618,29
16,25874432,sequential,1000,17.230354,17.008,1.057279970310428,15.114,17.0,17.654,16.032,17.816,33.04,29
17,25874432,sequential,1000,17.29573,17.089,0.906477468280652,15.122,17.002,17.652,16.034,17.814,29.304,23
18,25874432,sequential,1000,17.285486,17.305,0.8941050517962906,15.32,17.002,17.652,16.034,17.814,29.672,24
19,25874432,sequential,1000,17.305934,17.008,1.1634969896346483,15.116,17.0,17.652,16.034,17.814,37.606,24
20,25874432,sequential,1000,17.14846,17.011000000000003,1.0317781595723814,15.116,16.038,17.805,16.032,17.816,30.844,6
21,25874432,sequential,1000,17.271814,17.006,2.5370476771870725,15.118,16.998,17.652,16.032,17.816,89.894,42
22,25874432,sequential,1000,17.355062,17.148,0.9311181843510679,15.108,17.002,17.652,16.998,17.656,30.716,28
23,25874432,sequential,1000,17.335574,17.122,0.9305674625336555,15.112,17.002,17.652,16.7691,17.656,31.918,23
24,25874432,sequential,1000,17.294958,17.01,0.9141511990095789,15.11,17.002,17.652,16.034,17.814,30.166,29
25,25874432,sequential,1000,17.285718,17.012,0.9874132455023041,15.118,17.002,17.652,16.034,17.814,35.576,21
26,25874432,sequential,1000,17.347372,17.226,0.7682151991520398,15.116,17.002,17.652,16.998,17.656,27.806,22
27,25874432,sequential,1000,17.298902,17.008,1.17422822411928,15.112,17.0,17.652,16.034,17.814,33.848,28
28,25874432,sequential,1000,17.767072,17.654,0.8431342420790217,16.346,17.286,17.978,17.264,18.5181,27.606,41
29,25874432,sequential,1000,17.798264,17.278,1.3248131325361097,16.3,17.242,17.867,17.216,19.684,36.196,82
30,25874432,sequential,1000,17.698088,17.216,1.1350392108937324,16.278,17.189500000000002,18.026,17.182,19.598,31.424,107
31,25874432,sequential,1000,18.779244,18.31,1.3419327658314377,17.372,18.29,18.9025,18.264,20.3741,38.648,101
32,25874432,sequential,1000,18.638188,18.246,0.9413879369866092,17.294,18.238,18.834,18.202,19.634,34.546,12
33,25874432,sequential,1000,18.688392,18.176,1.1615531998889126,17.628,18.156,18.808,18.128,20.448,31.378,91
34,25874432,sequential,1000,19.247924,18.846,0.9843603606116733,18.42,18.794,19.366,18.7559,20.598,32.166,79
35,25874432,sequential,1000,19.103306,18.707,0.9105037965475639,17.84,18.624,19.296499999999998,18.572,20.23539999999999,30.678,50
36,25874432,sequential,1000,19.06859,18.683,0.8812237963646234,17.81,18.64,19.246,18.5859,20.298099999999998,30.888,70
37,25874432,sequential,1000,19.195344,18.784,0.9819994524380289,17.84,18.736,19.346,18.686,20.620799999999996,33.306,68
38,25874432,sequential,1000,20.25982,19.643,1.3180712178540792,18.768,19.602,20.298,19.544,22.452,33.612,147
39,25874432,sequential,1000,20.769476,20.45,0.824022875363981,19.59,20.416,20.921,20.3679,21.9409,30.8,73
40,25874432,sequential,1000,21.541106,21.324,0.8622319506378203,20.498,21.192,21.5775,21.1336,22.2521,30.408,106
