target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,67108864,4096,2048,random,target,200,105.43,104.0,24.754779245175808,78.0,104.0,104.0,104.0,104.0,442.0,10
49152,67108864,4096,2048,random,control,200,103.35,104.0,4.832625720742702,78.0,104.0,104.0,104.0,104.0,130.0,7
