target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,67108864,4096,2048,sequential,target,200,110.63,104.0,14.275927659972357,78.0,104.0,104.0,104.0,130.0,182.0,47
49152,67108864,4096,2048,sequential,control,200,318.89,104.0,3026.190046724507,78.0,104.0,104.0,78.0,104.0,42900.0,21
