target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,536870912,4096,2048,random,target,200,140.53,137.0,21.408660718710177,131.0,135.0,139.0,133.0,143.0,294.0,6
32768,536870912,4096,2048,random,control,200,89.69,83.0,32.67279383962186,79.0,81.0,84.0,79.0,90.69999999999942,294.0,12
