target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
23726560,536870912,random,200,741.92,654.0,303.79183827914983,238.0,538.0,793.0,432.8,1556.4999999999998,1822.0,21
