target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,83886080,4096,2048,random,target,200,91.96,92.0,2.083290786835233,82.0,92.0,92.0,90.0,92.0,110.0,26
32768,83886080,4096,2048,random,control,200,82.59,82.0,3.792600571570566,72.0,80.0,82.0,80.0,88.0,108.0,46
