target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,262144,random,200,76.415,74.0,6.835671659403769,70.0,72.0,79.0,71.0,97.0,101.0,14
