target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
1048576,2147483648,4096,2048,random,target,200,466.44,442.0,140.35692620483087,104.0,442.0,526.5,182.0,650.0,1248.0,27
1048576,2147483648,4096,2048,random,control,200,189.02,104.0,152.9812272123511,104.0,104.0,130.0,104.0,494.0,780.0,43
