benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
L1_resident,base,1000000,3798385.0,3.798385,7.598,192504.0,27897.0,0.14491646926817106,6502912.0,65965.0,0.010143917063617038,2917272.0,14240.0,1664.0,0.11685393258426967,1850.0,
L1_resident,rep1,1000000,3707401.0,3.707401,7.612,183620.0,23102.0,0.1258141814617144,6506711.0,62365.0,0.009584719530343363,2917238.0,14510.0,1602.0,0.1104066161268091,1838.0,
L1_resident,rep2,1000000,3150722.0,3.150722,7.598,189338.0,26212.0,0.138440249712155,6502563.0,59980.0,0.00922405519177592,2916040.0,14333.0,1439.0,0.10039768366706202,1825.0,
L1_resident,median,,3707401.0,3.707401,7.598,189338.0,26212.0,0.138440249712155,6502912.0,62365.0,0.009584719530343363,2917238.0,14333.0,1602.0,0.1104066161268091,1838.0,
