footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,dependent,random,1000,24.078986,23.255000000000003,2.293878268198492,22.232,22.783,23.88,22.4559,30.1942,34.924,149
