stride_bytes,num_nodes,footprint_bytes,align_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
8,8192,65536,4096,random,1000,11.375473,10.776,4.597560299112452,10.595,10.718,11.425,10.65,11.6154,109.673,14
16,4096,65536,4096,random,1000,11.767917,11.058,3.3385705862944803,10.819,10.936,11.753,10.87195,12.76905,47.884,17
24,2730,65536,4096,random,1000,25.590505,11.35,446.24021254416937,11.215,11.309750000000001,11.417,11.2659,11.475,14122.742,13
32,2048,65536,4096,random,1000,11.764511,11.711,0.7405038067199701,11.57,11.691,11.733,11.63785,11.785,22.748,65
40,1638,65536,4096,random,1000,11.807235,11.752,0.7588793920687968,11.671,11.736,11.77,11.709,11.801,26.837,27
48,1365,65536,4096,random,1000,12.151552,12.083,0.8319187569192764,11.985,12.046,12.117,12.015,12.187,27.484,13
56,1170,65536,4096,random,1000,12.59562,12.525,1.0621923499009904,12.466,12.509,12.543,12.49,12.576,38.064,18
64,1024,65536,4096,random,1000,13.186663,13.123,0.8172313959862199,13.073,13.11,13.138,13.089,13.15615,26.763,11
72,910,65536,4096,random,1000,14.534773,14.613,2.698200344780122,13.107,13.159,15.167,13.125,15.1991,51.569,14
80,819,65536,4096,random,1000,13.184431,13.119,0.816420739608606,13.067,13.104,13.137,13.091,13.159,26.812,9
88,744,65536,4096,random,1000,13.285071,13.089,1.6820230079753244,12.917,13.058,13.116,12.972,14.43515,40.757,103
96,682,65536,4096,random,1000,13.19487,13.128,1.019954116369702,13.073,13.116,13.144,13.095,13.18,38.885,35
104,630,65536,4096,random,1000,13.182991,13.101,1.1723726543038948,13.006,13.082,13.119,13.054,13.144,40.618,12
112,585,65536,4096,random,1000,13.094185,13.021,1.1916609839529344,12.518,12.969,13.067,12.889,13.122,41.403,33
120,546,65536,4096,random,1000,10.815691,10.756,0.8043709082737124,10.564,10.721,10.795,10.672,10.846,24.147,11
128,512,65536,4096,random,1000,14.355341,13.219000000000001,3.422414645937533,13.085,13.129,14.64,13.0939,15.21,41.671,22
136,481,65536,4096,random,1000,8.032164999999999,8.001,0.7192642009482787,7.897,7.97,8.02,7.924,8.038,24.996,4
144,455,65536,4096,random,1000,7.99109,7.937,0.8346704035621382,7.875,7.924,7.949,7.903,7.97,25.159,19
152,431,65536,4096,random,1000,7.982618,7.928,0.8723800267010857,7.827,7.9,7.952,7.857,7.979,26.085,7
160,409,65536,4096,random,1000,7.979907,7.943,0.8264848974038405,7.872,7.924,7.955,7.885,7.97,28.311,10
168,390,65536,4096,random,1000,8.050679,8.007,0.8928876448385348,7.875,7.991,8.022,7.897,8.038,29.526,131
176,372,65536,4096,random,1000,7.921486,7.866,0.7610308599352419,7.823,7.851,7.878,7.8349,7.98215,22.003,96
184,356,65536,4096,random,1000,7.924826,7.918,0.63416424529771,7.752,7.903,7.928,7.759,7.9510499999999995,21.644,225
192,341,65536,4096,random,1000,7.947702,7.909,0.6434004548812049,7.884,7.903,7.918,7.894,7.943,23.138,64
200,327,65536,4096,random,1000,7.814507,7.722,1.0528917479893096,7.712,7.716,7.80425,7.71295,7.9,35.656,4
208,315,65536,4096,random,1000,7.922768,7.888,0.6990764465021362,7.712,7.878,7.897,7.722,7.97,20.749,196
216,303,65536,4096,random,1000,8.074551,8.035,0.6664484428115396,7.97,8.019,8.056,7.992,8.09,23.322,8
224,292,65536,4096,random,1000,7.889335,7.878,0.575272990665118,7.712,7.869,7.887,7.716,7.897,20.767,144
232,282,65536,4096,random,1000,8.037975,8.001,0.6870050395006569,7.924,7.97,8.017,7.946,8.032,22.101,4
240,273,65536,4096,random,1000,7.925178,7.891,0.6268323756341428,7.86,7.884,7.9,7.875,7.912,22.994,4
248,264,65536,4096,random,1000,7.792058,7.753,0.6286696367315254,7.737,7.749,7.759,7.743,7.8111,21.565,93
256,256,65536,4096,random,1000,13.214197,13.132,1.0901750914054682,13.082,13.11,13.172,13.089,13.1993,39.406,7
264,248,65536,4096,random,1000,8.800911,8.49,2.9114086692730923,7.9,7.931,9.124,7.924,9.16,35.536,16
272,240,65536,4096,random,1000,7.752479,7.721,0.6142908258941996,7.712,7.715,7.722,7.712,7.734,22.899,57
280,234,65536,4096,random,1000,7.795456,7.755,0.639814603452274,7.74,7.75,7.759,7.746,7.768,19.964,6
288,227,65536,4096,random,1000,7.74972,7.721,0.5348591439845671,7.712,7.715,7.722,7.712,7.7351,19.403,56
296,221,65536,4096,random,1000,7.789,7.756,0.6240266815604116,7.74,7.752,7.761,7.746,7.768,23.282,5
304,215,65536,4096,random,1000,7.75907,7.721,0.62659021888504,7.712,7.715,7.722,7.712,7.737,19.394,76
312,210,65536,4096,random,1000,7.760138,7.721,0.6390707224903549,7.712,7.715,7.722,7.712,7.731,19.286,49
320,204,65536,4096,random,1000,7.750824000000001,7.721,0.5985826193402011,7.712,7.713,7.722,7.712,7.722,21.305,25
328,199,65536,4096,random,1000,8.067918,8.035,0.63754481620406,7.958,7.985,8.057,7.97,8.0691,21.77,6
336,195,65536,4096,random,1000,8.743954,8.58,2.229444498671509,7.712,8.568,8.905,7.713,8.915,35.098,224
344,190,65536,4096,random,1000,7.800109,7.761,0.6156319954915217,7.746,7.756,7.765,7.752,7.774,18.67,20
352,186,65536,4096,random,1000,7.751195,7.721,0.6003336484526455,7.712,7.715,7.725,7.712,7.725,22.049,15
360,182,65536,4096,random,1000,7.756706,7.722,0.5787848991840782,7.712,7.716,7.731,7.713,7.741,19.759,20
