target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2147483648,4096,2048,random,target,200,692.25,676.0,244.60308839888214,130.0,468.0,910.0,468.0,1014.0,1534.0,0
49152,2147483648,4096,2048,random,control,200,148.07,104.0,113.17232424437687,104.0,104.0,130.0,104.0,442.0,754.0,17
