target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
49152,2147483648,4096,2048,sequential,target,200,460.46,442.0,79.47078980456155,390.0,416.0,468.0,416.0,651.2999999999995,832.0,23
49152,2147483648,4096,2048,sequential,control,200,435.11,416.0,62.69097776767672,390.0,416.0,442.0,390.0,546.0,780.0,15
