target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,3221225472,4096,2048,random,target,200,117.86,68.0,92.86885116974334,60.0,62.0,188.5,60.0,314.19999999999993,680.0,6
65536,3221225472,4096,2048,random,control,200,64.01,60.0,8.804972327522796,52.0,58.0,74.0,54.0,78.0,112.0,1
