target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,3221225472,4096,2048,sequential,target,200,68.79,62.0,13.368977064034985,58.0,62.0,66.0,60.0,96.0,144.0,36
65536,3221225472,4096,2048,sequential,control,200,60.13,56.0,7.687560924299991,54.0,56.0,60.0,54.0,76.0,80.0,36
