target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,134217728,4096,2048,random,target,200,92.0,92.0,2.1501431528829533,80.0,92.0,92.0,90.0,96.0,100.0,77
65536,134217728,4096,2048,random,control,200,81.1,80.0,1.9309695015925037,78.0,80.0,82.0,78.0,84.09999999999997,88.0,10
