target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
65536,134217728,4096,2048,random,target,200,91.76,92.0,1.9080364291793217,86.0,90.0,92.0,90.0,94.09999999999997,104.0,11
65536,134217728,4096,2048,random,control,200,80.82,80.0,1.6556891413134642,78.0,80.0,82.0,78.0,84.0,88.0,4
