footprint_bytes,num_nodes,stride_bytes,align_bytes,offset_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
3932136,37809,104,4096,32,random,1000,0.897045,0.893,0.08370499089361698,0.884,0.891,0.896,0.888,0.9,3.466,8
4413656,42439,104,4096,32,random,1000,0.897634,0.896,0.06083006115680257,0.872,0.894,0.898,0.889,0.901,2.805,39
4954144,47636,104,4096,32,random,1000,0.899837,0.897,0.04065362404691798,0.875,0.896,0.9,0.892,0.903,1.856,13
5560880,53470,104,4096,32,random,1000,0.898786,0.898,0.022927753616215563,0.888,0.895,0.9,0.892,0.903,1.392,5
6241872,60018,104,4096,32,random,1000,0.887202,0.887,0.020745012691043393,0.841,0.884,0.89,0.873,0.894,1.378,62
7006272,67368,104,4096,32,random,1000,0.889956,0.89,0.008672212593754332,0.88,0.887,0.892,0.884,0.895,1.081,4
7864272,75618,104,4096,32,random,1000,0.883723,0.883,0.009537359814552048,0.872,0.88,0.886,0.877,0.89,1.048,13
8827312,84878,104,4096,32,random,1000,0.886103,0.886,0.007530145688769513,0.874,0.883,0.888,0.88,0.892,1.031,14
9908392,95273,104,4096,32,random,1000,0.886535,0.886,0.007534955245424526,0.876,0.884,0.88825,0.88,0.893,1.03,27
11121760,106940,104,4096,32,random,1000,0.889952,0.889,0.02021861737331434,0.878,0.886,0.891,0.883,0.895,1.392,12
12483744,120036,104,4096,32,random,1000,0.889778,0.888,0.022712343924979794,0.877,0.886,0.891,0.881,0.895,1.371,21
14012544,134736,104,4096,32,random,1000,0.888038,0.889,0.011400022654210678,0.843,0.886,0.892,0.87,0.896,1.082,82
15728544,151236,104,4096,32,random,1000,0.88813,0.888,0.010808604254293242,0.843,0.886,0.891,0.88,0.895,1.072,62
17654728,169757,104,4096,32,random,1000,0.888093,0.887,0.019820676330796847,0.874,0.885,0.89,0.881,0.893,1.447,13
19816784,190546,104,4096,32,random,1000,0.883418,0.882,0.03445522367418964,0.87,0.879,0.884,0.876,0.887,1.9,14
22243624,213881,104,4096,32,random,1000,0.887584,0.887,0.013880331682190009,0.877,0.884,0.89,0.88095,0.894,1.247,6
24967592,240073,104,4096,32,random,1000,0.890571,0.888,0.030389809138912,0.874,0.885,0.892,0.88,0.9,1.72,29
28025192,269473,104,4096,32,random,1000,0.8893840000000001,0.889,0.009269005257224664,0.861,0.886,0.892,0.882,0.898,1.075,27
31457192,302473,104,4096,32,random,1000,0.893539,0.891,0.03136504814670695,0.869,0.887,0.896,0.882,0.904,1.629,20
35309560,339515,104,4096,32,random,1000,0.8975,0.896,0.019121810679003277,0.869,0.891,0.901,0.88495,0.913,1.296,34
39633672,381093,104,4096,32,random,1000,0.916251,0.911,0.02089819929404764,0.879,0.902,0.928,0.89,0.95405,1.108,14
44487248,427762,104,4096,32,random,1000,0.987198,0.987,0.02582246300405125,0.922,0.969,1.003,0.948,1.025,1.142,13
49935288,480147,104,4096,32,random,1000,1.092003,1.109,0.10692965417479822,0.9,0.963,1.187,0.919,1.229,1.311,0
56050488,538947,104,4096,32,random,1000,1.56884,1.691,0.21499618545397442,1.211,1.3287499999999999,1.751,1.26,1.80805,1.954,0
62914488,604947,104,4096,32,random,1000,1.64483,1.739,0.28212728493519534,1.074,1.3667500000000001,1.828,1.15395,2.0380499999999997,2.604,1
70619120,679030,104,4096,32,random,1000,1.885179,1.8805,0.08573204151273864,1.707,1.815,1.949,1.75895,2.03115,2.332,3
79267344,762186,104,4096,32,random,1000,1.758904,1.7934999999999999,0.24534974481601013,1.106,1.742,1.88125,1.18395,2.074,2.241,170
88974600,855525,104,4096,32,random,1000,1.958904,1.947,0.06264756580667362,1.819,1.914,2.00025,1.874,2.076,2.317,5
99870576,960294,104,4096,32,random,1000,2.116268,2.1225,0.07712969055535726,1.93,2.069,2.163,1.993,2.20905,3.228,5
112100976,1077894,104,4096,32,random,1000,2.169381,2.169,0.04683953224340291,2.041,2.142,2.193,2.103,2.231,2.656,20
125829080,1209895,104,4096,32,random,1000,2.191019,2.19,0.04427415543903509,2.053,2.166,2.214,2.127,2.251,2.891,13
