footprint_bytes,num_nodes,stride_bytes,align_bytes,offset_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
3932160,245760,16,4096,0,random,1000,0.740478,0.739,0.045589778941599886,0.71,0.732,0.745,0.723,0.756,2.125,11
4413696,275856,16,4096,0,random,1000,0.75836,0.758,0.022541928456512737,0.727,0.751,0.765,0.74,0.775,1.35,8
4954208,309638,16,4096,0,random,1000,0.75782,0.757,0.012568435287081908,0.728,0.752,0.76325,0.74295,0.77205,0.946,14
5560912,347557,16,4096,0,random,1000,0.77323,0.777,0.017986066790674358,0.715,0.763,0.784,0.743,0.793,0.99,10
6241904,390119,16,4096,0,random,1000,0.795474,0.795,0.011418480884325451,0.768,0.79,0.8,0.782,0.809,0.995,21
7006304,437894,16,4096,0,random,1000,0.797112,0.797,0.01445636338926365,0.76,0.791,0.803,0.779,0.811,1.107,17
7864320,491520,16,4096,0,random,1000,0.808694,0.807,0.023260813172144883,0.783,0.802,0.813,0.795,0.82,1.291,11
8827392,551712,16,4096,0,random,1000,0.818539,0.819,0.013533500457554738,0.788,0.813,0.823,0.80595,0.83,1.112,15
9908416,619276,16,4096,0,random,1000,0.826892,0.826,0.02865504226916176,0.796,0.821,0.83,0.81395,0.837,1.634,19
11121824,695114,16,4096,0,random,1000,0.828683,0.828,0.01616749513372121,0.808,0.824,0.832,0.818,0.839,1.193,21
12483824,780239,16,4096,0,random,1000,0.834648,0.834,0.019813244576814285,0.803,0.829,0.839,0.821,0.845,1.307,15
14012624,875789,16,4096,0,random,1000,0.841264,0.841,0.009026947977571925,0.803,0.837,0.846,0.82995,0.852,0.945,21
15728640,983040,16,4096,0,random,1000,0.845422,0.845,0.009809084265829007,0.827,0.841,0.849,0.835,0.855,1.006,8
17654800,1103425,16,4096,0,random,1000,0.8435349999999999,0.843,0.014193316216629056,0.824,0.839,0.847,0.833,0.853,1.167,10
19816832,1238552,16,4096,0,random,1000,0.8474229999999999,0.847,0.010719560624390351,0.83,0.843,0.85,0.838,0.856,1.096,8
22243648,1390228,16,4096,0,random,1000,0.851618,0.85,0.030376385578287635,0.809,0.846,0.854,0.838,0.86,1.528,42
24967648,1560478,16,4096,0,random,1000,0.882265,0.88,0.024919987575855274,0.837,0.871,0.891,0.858,0.908,1.35,15
28025248,1751578,16,4096,0,random,1000,0.855861,0.855,0.011428398281792916,0.838,0.852,0.859,0.847,0.864,1.128,15
31457280,1966080,16,4096,0,random,1000,1.19507,1.2045,0.09145616069641961,0.974,1.114,1.272,1.04695,1.324,1.462,0
35309600,2206850,16,4096,0,random,1000,1.122936,1.125,0.04708546426387812,1.013,1.097,1.147,1.062,1.176,1.894,6
39633680,2477105,16,4096,0,random,1000,1.521229,1.513,0.0648969504150478,1.382,1.477,1.55725,1.43395,1.624,2.195,11
44487312,2780457,16,4096,0,random,1000,1.6128,1.612,0.041435188848065775,1.503,1.587,1.638,1.552,1.672,2.032,7
49935312,3120957,16,4096,0,random,1000,1.7294180000000001,1.728,0.029990343390776577,1.644,1.709,1.747,1.68495,1.78,1.881,15
56050496,3503156,16,4096,0,random,1000,1.85149,1.849,0.04325506792158464,1.763,1.826,1.874,1.793,1.909,2.412,9
62914560,3932160,16,4096,0,random,1000,1.8733,1.872,0.035575688744276315,1.758,1.851,1.894,1.819,1.933,2.241,12
70619200,4413700,16,4096,0,random,1000,1.927152,1.926,0.04391712205518037,1.797,1.902,1.947,1.8739000000000001,1.98505,2.671,15
79267376,4954211,16,4096,0,random,1000,1.992022,1.9905,0.03871995287640146,1.889,1.967,2.016,1.932,2.05605,2.206,10
88974624,5560914,16,4096,0,random,1000,2.057329,2.053,0.054011535851195766,1.922,2.01775,2.0942499999999997,1.97495,2.149,2.252,6
99870624,6241914,16,4096,0,random,1000,2.112289,2.11,0.04561144464805827,1.983,2.084,2.13725,2.048,2.177,2.588,11
112100992,7006312,16,4096,0,random,1000,2.134518,2.131,0.0415358026153209,2.011,2.107,2.15925,2.077,2.20005,2.5,14
125829120,7864320,16,4096,0,random,1000,2.140148,2.1384999999999996,0.04241206053564102,2.034,2.115,2.162,2.086,2.195,2.888,9
