target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,536870912,4096,2048,sequential,target,200,147.87,145.0,32.43087895120542,121.0,141.0,147.0,135.0,153.09999999999997,445.0,14
262144,536870912,4096,2048,sequential,control,200,83.62,82.0,15.098524005202574,77.0,81.0,83.0,79.0,85.0,236.0,9
