target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,536870912,4096,2048,random,target,200,136.01,131.0,47.00090772137455,105.0,129.0,133.0,113.0,139.0,663.0,26
262144,536870912,4096,2048,random,control,200,106.47,106.0,3.44797661151694,101.0,105.0,107.0,103.0,113.0,123.0,17
