footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,dependent,sequential,1000,6.131568,6.072,0.5787101786273047,5.592,6.0,6.144,5.832,6.288,16.176,58
