footprint_bytes,load_mode,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
536870912,independent,sequential,1000,5.04696,4.992,0.2179807744229248,4.848,4.992,5.064,4.944,5.256,10.152,143
