benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
L1_resident,base,1000000,22159051.0,22.159051,16.125,12403.0,1255.0,0.10118519712972668,6263985.0,42558.0,0.006794077572024837,2717351.0,4343.0,376.0,0.08657609947041216,516.0,
L1_resident,rep1,1000000,10191800.0,10.1918,14.385,12162.0,151.0,0.012415721098503536,6262986.0,34731.0,0.005545437910926194,2717135.0,4310.0,94.0,0.021809744779582366,508.0,
L1_resident,rep2,1000000,9986757.0,9.986757,14.375,12172.0,139.0,0.0114196516595465,6262551.0,39373.0,0.006287054588457643,2717316.0,4214.0,114.0,0.027052681537731372,502.0,
L1_resident,median,,10191800.0,10.1918,14.385,12172.0,151.0,0.012415721098503536,6262986.0,39373.0,0.006287054588457643,2717316.0,4310.0,114.0,0.027052681537731372,508.0,
