target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1610612736,4096,2048,sequential,target,200,93.17,69.0,45.49726481369664,60.0,69.0,106.0,66.0,170.2999999999999,500.0,12
32768,1610612736,4096,2048,sequential,control,200,86.245,72.0,29.859553575003304,57.0,63.0,109.0,58.0,132.0,259.0,2
