target_bytes,evict_bytes,evict_stride_bytes,evict_offset_bytes,pattern,channel,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
32768,1610612736,4096,2048,sequential,target,200,82.325,69.0,26.691977885070365,58.0,63.0,104.0,58.0,115.14999999999995,233.0,3
32768,1610612736,4096,2048,sequential,control,200,92.34,63.0,40.4440726816103,54.0,63.0,141.0,58.0,161.14999999999995,178.0,0
