benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
LLC_random,base,1000000,551922397.0,551.922397,57.738,21393111.0,2060762.0,0.09632829932963,292891769.0,22087773.0,0.07541274743026323,132345830.0,17456460.0,1195739.0,0.06849836679372565,879.0,
LLC_random,rep1,1000000,542136774.0,542.136774,58.8,21393359.0,2024361.0,0.0946256733222679,292957452.0,22087235.0,0.07539400294893335,132346373.0,17458410.0,1319245.0,0.07556501422523586,920.0,
LLC_random,rep2,1000000,535161871.0,535.161871,59.45,21391243.0,1932768.0,0.0903532347325492,292933096.0,22086890.0,0.07539909385998501,132347661.0,17456783.0,1264874.0,0.07245745106644219,1062.0,
LLC_random,median,,542136774.0,542.136774,58.8,21393111.0,2024361.0,0.0946256733222679,292933096.0,22087235.0,0.07539909385998501,132346373.0,17456783.0,1264874.0,0.07245745106644219,920.0,
