target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
262144,12582912,sequential,200,349.5,327.5,79.63105881274085,264.0,316.0,348.75,278.0,482.7999999999997,973.0,30
