benchmark,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,l1_dcache_stores,llc_loads,llc_load_misses,llc_miss_rate,dtlb_load_misses,notes
beyond_LLC,base,1000000,25163447935.0,25163.447935,2.446,6392339356.0,341030028.0,0.05334980028554041,6392241302.0,341332557.0,0.05339794617784596,,,,,255722151.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,rep1,1000000,25154254693.0,25154.254693,2.442,6392382339.0,340807536.0,0.05331463575336056,6392353467.0,340847539.0,0.05332113450227642,,,,,255563909.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,rep2,1000000,25142514133.0,25142.514133,2.44,6392359656.0,340428865.0,0.053255586875570506,6392294954.0,341040421.0,0.053351796726243496,,,,,255972008.0,LLC-loads/misses <not counted> (real PMU limitation -- see script docstring); L1-dcache-stores/dTLB-load-misses <not counted>
beyond_LLC,median,,25154254693.0,25154.254693,2.442,6392359656.0,340807536.0,0.05331463575336056,6392294954.0,341040421.0,0.053351796726243496,,,,,255722151.0,
