target_bytes,evict_bytes,pattern,n,mean,median,stddev,min,q1,q3,p5,p95,max,n_outliers
2097152,39903168,sequential,200,112.58,112.0,6.351797118388293,56.0,110.0,116.0,106.0,118.09999999999997,154.0,2
