level,run_tag,samples_achieved,duration_time_ns,ns_per_access_perf,bench_avg_ticks_per_access_median,cache_references,cache_misses,cache_miss_rate,l1_dcache_loads,l1_dcache_load_misses,l1_miss_rate,llc_loads,llc_load_misses,llc_miss_rate,cycles,instructions,cycles_per_access,ipc,notes
L2,base,1000000,7918277.0,7.918277,15.51,1415319.0,39432.0,0.027860856810372786,9064693.0,1100515.0,0.12140675916989135,257862.0,1559.0,0.006045869496087054,34318715.0,18961751.0,34.318715,0.5525192595352127,
L2,rep1,1000000,7592020.0,7.59202,14.915,1117986.0,38778.0,0.03468558640269198,9065655.0,1097735.0,0.12108722425461811,174103.0,1596.0,0.009166987358058161,33850011.0,18992072.0,33.850011,0.5610654602150646,
L2,rep2,1000000,7474619.0,7.474619,14.055,1265643.0,30580.0,0.02416163167654702,9062603.0,1101835.0,0.12158041127918767,208673.0,1551.0,0.007432681755665563,31360056.0,18965927.0,31.360056,0.6047797554953346,
L2,median,,7592020.0,7.59202,14.915,1265643.0,38778.0,0.027860856810372786,9064693.0,1100515.0,0.12140675916989135,208673.0,1559.0,0.007432681755665563,33850011.0,18965927.0,33.850011,0.5610654602150646,
